Bin,SOC_85_790M,SOC_85_90M,SOC_84_05M,SOC_85_05M,RED_34_60M,RED_32_80M,RED_34_05M,RED_33_05M,RED_31_05M,RED_32_05M,PSW_122_600M,PSW_112_696M,PSW_128_40M,PSW_128_05M,PSW_125_05M,PSW_124_05M,PSW_123_05M,PSW_112_05M,PSW_122_05M,PSE_111_350M,PSE_110_380M,PSE_109_380,PSE_102_480M,PSE_98_488M,PSE_111_90M,PSE_110_50M,PSE_109_30M,PSE_102_40M,PSE_100_50M,PSE_93_35M,PSE_111_05M,PSE_110_05M,PSE_109_05M,PSE_102_05M,PSE_100_05M,PSE_99_05M,PSE_98_05M,PSE_96_05M,PSE_93_05M,PSE_94_05M,PON_138_450M,PON_137_375M,PON_133_650M,PON_132_550M,PON_138_60M,PON_137_40M,PON_133_45M,PON_140_05M,PON_138_05M,PON_137_05M,PON_132_05M,PON_133_05M,MED_30_70M,MED_25_50M,MED_18_60M,MED_30_05M,MED_25_05M,MED_18_05M,MED_23_05M,IOS_65_850M,IOS_64_1000M,IOS_56_1000M,IOS_65_30M,IOS_64_65M,IOS_58_66M,IOS_52_75M,IOS_65_05M,IOS_64_05M,IOS_62_05M,IOS_57_05M,IOS_52_05M,IOS_56_05M,ION_39_270M,ION_38_340M,ION_42_80M,ION_41_60M,ION_39_25M,ION_38_25M,ION_36_17M,ION_48_05M,ION_45_05M,ION_42_05M,ION_41_05M,ION_36_05M,ION_38_05M,ASW_78_800M,ASW_76_800M,ASW_72_800M,ASW_82_40M,ASW_72_100M,ASW_82_05M,ASW_78_05M,ASW_72_05M,ASW_76_05M,ASE_70_800M,ASE_68_700M,ASE_68_50M,ASE_66_30M,ASE_70_05M,ASE_68_05M,ASE_66_05M,ASE_67_05M,ANE_152_800M,ANE_151_80M,ANE_150_40M,ANE_004_40M,ANE_152_05M,ANE_151_05M,ANE_004_05M,ANE_150_05M,ANW_149_740M,ANW_148_250M,ANW_146_640M,ANW_145_590M,ANW_142_640M,ANW_149_05M,ANW_148_05M,ANW_146_05M,ANW_145_05M,ANW_141_05M,ANW_142_05M
10_bin.20,53.46490277,3.407664144,2.207395262,1.742865444,2.365286734,4.104158973,2.016143368,2.257828175,5.985612651,3.123588584,10.15792684,29.37347593,3.935266116,2.960462777,2.679326043,2.167957608,2.533370067,2.385140917,2.177589819,7.467677101,3.121443862,9.897219848,1.620491477,5.748166537,2.593852214,1.192496965,1.703552927,2.00235521,2.395274529,1.831941804,1.411497203,1.3583956,1.961651718,1.947416423,1.532425941,1.329416048,2.470897998,1.584107731,0.873889605,1.977195303,3.473348459,5.312027535,6.557878062,3.330694658,2.367967308,2.841419886,2.860612888,2.836612557,3.379519152,1.654836167,2.186624091,2.707331364,8.691028666,5.754947134,4.322534545,5.814133575,3.287990519,3.829298985,4.827916755,20.70878195,17.14583008,21.94542726,8.172664535,2.594636902,2.914170846,2.116591388,1.418957947,3.761079083,1.902103766,1.700008275,3.190024795,2.067290118,3.857078382,2.815027074,1.757682386,1.563199105,4.317311411,1.322515374,1.821434997,2.675328335,3.893884527,4.841881367,3.199964034,1.9066439,2.159819092,5.164874635,21.66622575,3.781453181,0.928209684,2.414128104,1.168879352,1.908021958,1.682451867,4.061544038,20.41862076,30.49079977,1.672658717,1.251844208,1.582811466,1.841210833,1.462807465,1.258394922,8.780819162,2.081406262,2.910166748,2.703024137,2.012201527,1.716563144,4.218905331,1.923695104,3.023016495,3.586989899,5.366596166,16.79244228,12.61817464,1.466790181,1.567265609,1.996104914,1.521625354,3.225301202,4.00141494
10_bin.25,15.41547469,92.3783598,963.5814469,264.2955445,23.10088251,34.6096768,65.7135196,70.15148091,46.48786856,33.66477745,30.13240136,29.17810861,53.34100901,52.79559267,63.07324886,60.27058286,45.10584913,42.23195531,52.58957905,17.48575011,31.60258209,20.42182032,16.97778625,16.62990797,49.05464504,50.44558268,68.01175213,60.00475979,61.24956857,409.9168911,56.25716506,70.86513843,75.05485618,73.0077918,78.04735069,108.2426441,76.12640102,86.287108,224.1400794,311.2830504,22.59416653,20.72036554,25.76705502,19.62454845,38.30968429,27.18067705,376.482171,52.396216,47.52595253,55.60038713,49.65360581,853.6789565,125.4016204,208.9847054,77.13349308,61.87982754,222.6772861,75.16671907,165.2623201,22.51301463,19.73423125,24.52952161,47.18604462,30.6478082,49.95669799,53.64851586,46.00170119,43.72047466,46.83808842,37.80346869,47.45845881,42.54671779,18.51940286,19.79315911,30.40231087,37.49803513,54.20021051,41.23088921,71.27844252,48.50448343,47.33782897,48.01713618,45.90065677,93.11426232,54.04981237,22.74261263,23.66159799,29.81553688,385.9337763,45.20117497,678.939587,45.26597745,28.80171266,28.9406154,28.45363182,25.6204637,29.25467457,62.00850591,22.32774472,34.272851,63.76893406,1305.2692,33.34824436,46.23770808,47.41414928,100.0363707,115.3900636,53.62216298,274.7143612,49.59986039,32.15061854,24.50516173,31.21473928,31.0620382,33.76714883,46.0352663,45.62098574,48.15427392,119.5891561,84.47768303,52.7025939
10_bin.29,11.96212997,589.5657817,338.3788919,805.4424076,15.84006132,34.76151889,101.0892322,134.2383571,82.02890501,94.92719889,36.64288143,9.647238054,143.9168133,148.7784002,187.2561834,194.1615346,77.43131228,89.5377297,163.3259643,18.83194123,69.32805336,23.1942037,24.84894632,14.73285193,125.689907,164.5188195,182.0123865,149.0054801,151.999682,212.1631179,168.7881366,228.9240365,193.9990109,227.6500237,181.7204532,151.1289556,152.3238729,175.3084093,206.5530511,172.2950662,7.284286898,5.778126753,20.11873903,24.17176844,88.98508619,7.937096877,416.9461864,149.8095225,109.3071674,168.1939944,115.4846006,236.3790839,260.0634937,121.0641023,235.9918653,204.6694443,119.1354064,217.9597123,209.0419716,17.22128511,12.99787064,15.18246245,88.89204577,60.32262755,81.19002907,159.6042193,105.4964387,103.9665169,82.50691451,65.68608618,155.0851924,78.39061193,3.923867618,4.640396192,34.89604511,59.93637752,66.58993097,77.88919489,144.9987775,102.4530896,90.5074722,89.87570089,75.80408128,167.9427396,108.5976962,15.69747397,7.896118618,42.23800427,1856.479293,68.50650793,1475.114674,100.9673141,61.43141435,50.65694961,10.49892588,26.58685101,64.70282096,415.7591209,70.8413371,60.4187865,415.1514237,252.9784546,18.57494416,138.7357646,115.3539879,161.0694668,212.7757235,178.7792627,213.0351537,133.4423761,16.82022562,14.1902338,14.93029371,14.96650583,11.65971845,109.4735382,74.02023535,60.20470305,485.4729964,108.6519026,70.65322576
10_bin.30,3.998975961,10.68416132,53.23362136,16.46293555,26.39629541,167.0646264,661.9940525,767.081587,208.4793562,132.782239,107.3614729,14.77367642,878.8642754,886.3052041,756.5115359,889.1263818,640.4512041,133.162216,615.4819702,7.846753804,394.389321,14.83203321,11.32369544,6.584556365,429.8687802,1045.572187,1284.533519,761.8429909,568.9797416,869.1912182,855.6017983,1702.558411,1291.197118,1270.020369,1595.24377,131.7747532,85.19978485,74.12133599,731.8237243,1099.633302,11.84175163,10.56541678,8.766630225,8.768534819,182.7481775,10.22815165,594.1373572,508.6746045,447.4771743,788.9322256,232.1541519,427.9996133,119.1008972,180.8406072,197.7477405,54.24707348,107.8818749,188.4641454,204.3420031,12.78276977,10.01376066,44.1257722,543.5355174,323.7948709,266.0283654,548.3940616,394.1777612,358.4946463,329.6869537,371.3758042,596.7579531,275.1245763,7.129750948,7.173920558,209.3346379,316.6883943,580.2746767,376.7053861,518.6725143,231.369168,214.6809453,221.6157669,238.416083,840.8785989,409.0095146,26.90215345,8.771483067,91.83702204,42.46941807,262.7051204,43.49205257,351.6336989,147.9927409,86.57177493,18.59942789,8.659086337,311.1861466,607.3243246,409.2788424,338.9237117,725.4595425,240.0584355,14.37147203,874.8321078,533.9206316,941.3366063,1375.493153,1146.559494,465.6665673,628.6865032,12.48945103,20.39411515,12.10080877,12.91476406,13.49031582,500.1544745,338.0383611,250.5058953,486.5343259,518.6968069,247.2343986
10_bin.34,169.8388614,6.802864264,0.314055069,0.160000762,97.55411955,83.24779354,11.99875104,7.84370889,0.645908396,0.278558199,117.2629861,115.7883471,5.245630443,4.872849032,0.857384334,1.288182032,0.947260112,0.025894172,0.008970504,94.50931399,75.79167916,81.40408865,154.300688,110.0180984,1.271097162,8.702805166,0.015855198,0.206675407,1.609381018,1.261722764,0.01210287,0.167244328,0.001636073,0.003695287,0.019944806,0.003612544,0.004738059,0.001461354,0.499965687,0,40.79792315,48.97499941,215.751995,85.47284541,17.17527557,30.15808831,3.666949168,1.356854533,0.005407231,0.009034592,0.003629252,0.016783147,0.213731696,805.9363233,4.461441149,0.399810927,4.252433897,80.50211408,63.82062396,136.6481048,124.5249079,97.98488569,16.89043671,4.466903302,0.390484431,0.119981198,12.91192028,3.205769066,0.985122319,2.520541467,0.008873504,0.519824818,4.533319397,13.54291931,4.560086426,6.960047175,0.082317905,4.686362675,0.506350371,0.002199201,0.002981535,0.063804367,0.002587921,0.012159719,0.174325021,161.7484035,122.0311558,44.35182246,0.2588277,4.114139122,1.328271991,0.250024616,0.004110224,0.006040369,83.68869338,353.1585643,29.97092641,544.6440079,0.610392719,28.90867885,505.6858756,202.4260794,141.9344468,581.0821401,11.4378567,113.6272553,167.3647208,8.455184878,1.111611264,21.156234,184.6959036,166.4939945,298.7020497,344.5236683,163.9067978,183.5730673,35.36928316,115.4138724,1797.09915,30.87863313,7.672261499
11_bin.10,10.26538382,233.0897116,1371.500369,361.040291,18.37030904,48.67349742,96.73318526,109.2986771,73.71100774,46.46146934,31.92426269,16.40499351,128.9665578,131.577021,123.8020874,154.8370979,104.9289685,52.66442934,113.1718771,10.65835098,58.73558842,13.23889305,10.74263149,10.45797059,82.00455166,135.3982051,206.0929087,168.0031434,103.4389817,314.0078588,158.2495627,213.8144406,198.0891938,201.8310511,263.6969307,70.00928884,64.25993115,64.41502276,200.6479942,205.5037246,12.78665555,12.63579944,11.20890116,12.32399166,45.08603744,15.45982002,204.3367353,81.78817604,91.8291956,123.4381296,74.74080752,167.807342,81.55608958,59.84048258,67.09487709,44.14276097,77.97905418,67.46114457,92.13558803,13.74665727,11.86428128,20.07577325,81.74507895,60.97128678,72.65902893,97.00326023,65.41535445,69.76018406,70.58226194,65.03772536,117.1687086,69.35115,12.09720038,12.29155181,37.93133231,52.5227402,114.1276455,72.82401456,116.7572639,78.51258465,73.40389748,68.96091953,68.692475,192.352159,96.3043863,16.44757337,12.19394145,32.553204,1604.671816,55.60179365,1779.880041,81.24186974,45.81256151,38.60037332,15.80223693,13.85581812,58.65470613,106.8656448,63.21563771,64.14200035,117.0894939,128.1882472,19.25979913,100.8614156,87.37260588,119.6545678,197.2239845,123.6527767,121.6409974,102.0529077,18.1828951,16.85291661,18.58304142,17.06535805,19.97832695,71.30149364,62.12356518,54.35871622,129.6179752,116.7030693,61.47034364
11_bin.11,0.959030434,6.162213433,6.291398274,7.322892021,406.3712343,528.7008842,1434.797503,2382.446021,1494.632029,1147.437272,142.0744241,12.41559292,536.0746366,616.3679463,727.8427473,1873.421678,805.5269533,755.8810789,661.8975999,2.244991358,191.3991748,9.243698361,9.109446865,1.431155928,839.5925489,420.3942123,563.3668909,691.7890139,840.8917358,753.9580963,438.8788073,551.0867861,1063.265949,668.2114175,554.4273841,771.9319306,499.7302362,285.1379302,2470.93336,444.3257441,5.18392037,4.557247512,12.89255862,4.371624536,506.7254711,168.814899,1016.265031,1505.692299,988.8220701,654.0969578,978.0978241,644.1948653,610.7186934,1017.953877,667.7404765,102.525541,1087.036822,565.5476012,305.8178188,15.91636932,18.43304757,152.6831638,987.8232605,1223.11398,910.5536513,962.4584047,534.4058326,1366.633236,913.4322808,1612.760314,1381.310314,886.9103506,1.880534427,1.807775199,329.9746191,289.8828409,1788.591184,1848.025156,1245.817321,1045.791674,1411.564447,693.6593224,958.2721248,1196.479846,1669.30697,69.62661166,4.5322727,405.9621157,12.07182594,460.9503964,19.59422566,801.7459876,542.3043815,438.4123898,5.15049885,4.116745962,1305.607033,194.4984105,371.6597077,1437.017773,129.0129534,197.198326,4.350226763,180.0967333,696.8481198,466.320036,1560.658987,452.4929283,756.7377012,760.2743077,5.342300182,5.399988576,1.4464804,5.209767089,3.885973406,706.6088231,940.2700908,457.0482827,507.8453596,2979.570545,1072.625208
11_bin.15,12.08879437,51.66462561,237.1579133,81.92610449,20.52114649,52.81303707,102.9680228,114.8201142,81.89153987,46.94045356,35.6141922,23.21159079,120.1278583,121.685925,115.1976232,142.7040228,101.4330873,92.3601944,110.4852111,14.41429117,55.06155863,16.43243471,12.78763814,12.59169397,80.82424715,118.4448284,170.5737421,137.2893808,102.5975923,298.7332294,145.8395824,182.3093257,170.7733164,175.6314639,227.7514038,216.1728032,198.9961274,209.3155782,176.2925228,222.4587661,19.69332891,19.03037999,15.15678762,13.99425567,45.97703022,22.12819732,206.9176656,87.81864063,85.39819595,104.9488363,92.44066758,343.0674501,132.8320682,158.6662383,146.3552842,77.00903647,142.5091992,127.6750917,162.1702356,16.85837954,14.27112194,22.92747999,77.19461517,55.05964247,69.02896996,86.31108964,58.99521653,58.72912888,65.09594831,60.15950818,103.1707555,63.42377459,16.20056407,16.81318905,32.91198469,47.62071774,107.3653172,62.18767128,115.6418667,82.26772081,72.11140212,69.83242917,69.29287262,181.1141469,85.71583924,19.04338542,17.83475428,37.49756002,217.2507915,58.47700523,293.8115507,86.64793195,50.7681221,72.62939547,22.63075929,16.68778095,50.68113781,80.33829515,62.5252625,55.5181619,89.96090514,156.063375,24.34554616,86.93003065,76.19711488,114.625008,209.7451861,110.9169393,168.847519,83.37776976,22.57580626,18.36572748,22.7647547,24.47956977,25.77222159,67.53527991,60.22069312,52.5910388,99.99346943,176.2192002,57.11914122
11_bin.20,2.456732535,12.25712114,1.126222072,0.410001953,4.701388063,11.35425015,47.89198954,27.35401413,10.95852277,9.630640168,4.433377481,0.916272711,34.35324567,42.64197272,25.01916383,19.41972702,50.51489077,6.332563521,35.75194325,1.56318909,18.93606808,1.259118064,1.27495587,1.001189602,7.870783907,56.76608578,19.04209265,15.57404026,13.96885437,0.264291999,14.57034251,34.24420535,33.98614774,23.50387507,13.17520654,10.13318482,6.540891057,3.554012917,0.113437593,0.811061211,0.694321661,0.610439621,2.537742701,1.673073529,30.55519237,1.155126778,23.96601524,7.051382919,15.61067487,22.69790753,10.17823612,40.6131173,0.276978831,7.363529498,21.50662575,0.185626502,0.310906089,15.58197275,6.593603624,1.532696949,1.426879424,2.209921357,11.79223193,15.78627483,9.988085561,8.927831696,8.925703217,13.47390979,19.840675,10.8639215,13.48181086,13.74876598,0.338120507,0.479434298,8.517799097,20.19038461,9.422772977,5.976752169,36.01648794,12.0219337,10.24008148,12.90733335,21.64536933,27.15751586,39.86383079,0.912825275,0.9352511,2.872935332,585.849487,3.137616807,234.5506958,7.528390987,6.298233903,2.236144561,0.915417852,2.329569421,5.738441242,43.95404898,49.1260899,3.738047371,59.68394775,37.60995151,2.061553245,87.03568579,76.66711968,21.31297816,15.86232205,307.8886165,17.71331534,67.48963657,1.443591529,5.776495317,1.983140017,3.184017304,1.868360189,53.85007911,24.80842588,15.04282937,21.21168924,2.577823712,13.9434512
11_bin.34,13.29976168,2.826840628,1.787797096,1.527150131,8.49422178,16.11295171,7.471013015,7.123321307,9.048562874,6.080721658,15.61847632,11.35865574,13.08069103,13.47959689,13.32773326,17.43555232,13.18538628,36.05907252,31.29584544,10.05959731,11.83837584,53.72527528,21.28217266,7.171887889,12.37597804,8.955840639,1284.549375,50.27454155,14.32689242,21.91089288,11.31164479,16.99388202,881.2986205,245.4982615,234.4279276,12.83536744,11.52769862,10.67372958,17.61643804,152.3387245,11.78606669,11.69157263,25.79543852,9.746250332,5.111563947,13.28875764,59.90604246,21.0722131,22.68333255,19.07202446,19.61066104,810.5431225,9.290785977,11.61652378,14.30887386,7.650927281,11.37789386,11.14624946,15.17467121,8.436911164,7.13672482,12.84660585,11.50782794,8.030508427,25.91117291,7.761860568,8.364488432,6.919723216,7.875137903,7.805147484,104.0536692,41.07302301,6.000595426,5.860974337,4.359728849,4.828298435,15.22355813,5.193683856,15.71968293,8.129347465,10.91092682,7.543416254,10.91067397,14.03961127,15.80697788,6.238196662,7.292155373,8.459310639,2.411050154,11.46898282,2.678681849,5.522433119,6.291383529,3.74865293,8.790339941,9.846270754,5.403488173,4.401645763,6.268101788,5.035980486,5.02335801,17.47189864,8.648041156,10.55042043,10.97268071,6.900346223,10.41864869,8.373443776,12.57990322,8.231591359,7.858108842,7.168891869,8.944326943,10.57061255,10.42613318,7.559859183,9.294480226,14.89874434,7.268700007,14.61054538,11.13938568
11_bin.6,7.734879714,2.695968377,1.085034522,2.091438533,3.188822727,4.714475717,2.582723803,2.308462446,1.820818692,1.262004523,4.759584243,3.01256401,5.318660302,4.996033364,4.706044815,5.697270072,4.643099655,2.966321213,5.288112042,4.473908792,4.482908936,5.090206246,4.854422683,2.816465302,4.577202097,3.391752091,12.50798943,14.70839979,3.79699348,269.0583065,12.18153856,5.32394445,9.592296933,70.49499641,42.4342372,22.8186317,2.184245402,2.469688252,163.3039185,179.5946171,4.103284402,4.122722757,5.497367386,3.92490969,1.846593795,4.914888451,21.65986077,4.468770909,2.993803366,3.549089031,2.4334132,228.82457,2.17875474,4.382472976,94.65962313,1.42140573,3.91360971,61.98624349,3.765945666,2.824743747,2.83048186,2.269256232,4.629464879,3.447007289,4.942520529,2.490378965,3.13842452,2.588050354,2.604928187,2.717531477,3.274323085,3.251049605,1.938975009,1.959522752,1.212553652,1.694402867,3.241924309,1.607632554,3.056644634,1.975982334,1.76357787,1.564657082,1.704145828,2.799167257,3.219352986,2.099832502,2.870736686,2.337919265,12.04760069,4.475883473,14.1306002,1.437929592,1.604357603,0.707931233,2.551236079,4.427141888,2.572186768,8.549985807,3.462400081,2.812806479,8.86454308,66.63518514,3.426021961,8.903709602,3.692435023,7.426031383,4.920388018,5.004849936,23.06846999,3.56354223,2.9955608,2.616891449,3.675829847,4.672058044,3.662992979,3.336988002,3.605702841,4.229423,6.757076248,4.067885242,2.800221695
11_bin.7,7.931139933,24.59775124,66.76115734,39.68161757,20.00088493,89.20796406,157.8184049,203.114775,144.274308,94.56031736,63.35845662,18.11641119,270.9741619,288.6976256,267.0541682,393.9216411,231.4890199,77.896861,248.0501309,15.08671698,134.4457871,17.16437878,17.06663826,14.34873216,154.0860923,295.5831191,603.9949546,530.8293084,196.4357839,1276.63173,452.8848535,496.0726934,529.4627237,549.7996303,806.627796,125.0915475,94.06469406,101.6693202,813.3160307,614.2474284,12.84756096,13.97245171,15.64704803,14.44097051,76.81619836,18.21004569,362.2690629,203.8133161,171.0739631,284.5971881,130.3953808,477.2466106,83.7152159,88.4324248,84.40144509,56.19939697,110.3526266,83.80043592,142.0951436,18.16972982,16.45217581,34.1478259,163.2821216,114.5231986,162.7253476,177.7952148,130.2893954,135.0371313,150.4336293,148.8779145,282.1582107,148.9615489,11.39800056,13.88600074,69.59303368,76.21314135,368.4566951,250.2739872,461.7516009,159.4849759,160.6704413,165.3446658,154.0628054,867.1241359,368.0884139,22.27115342,14.01475047,51.20002812,65.90543757,76.11813389,71.76874948,156.5684105,79.57668514,52.48597331,14.84315845,16.90857805,98.40879007,159.5899455,131.4596485,110.2371678,167.6510656,280.1067606,20.43208916,130.1520392,145.0834016,217.1207926,333.5661671,166.822117,287.1696248,181.9333174,18.85339207,17.62967376,18.25027399,16.40906061,18.85982836,105.9493691,89.7838193,72.33947465,126.7800363,278.3393499,86.98368818
12_bin.11,17.17764091,34.09409107,47.46865146,54.54883124,43.84789866,83.32002909,282.7211846,283.7728672,242.883477,126.1274157,53.67846061,32.94869781,186.3888927,188.3892306,214.3862734,208.2855913,248.4990325,124.2157797,254.2083818,29.59075423,94.67145163,33.0260714,28.24224701,32.19667154,154.8719184,188.4199042,294.3799356,229.6238653,177.4257538,668.3347293,299.5036702,335.7467055,300.561364,456.4622152,315.8260057,222.8650402,226.8203815,280.1722493,372.8168505,346.1835999,30.93124692,34.80859028,27.49973852,32.82792217,87.39241782,48.13774861,436.9148672,247.0016026,218.6485807,234.5470522,273.3497869,722.92146,286.7472417,186.52853,185.863011,211.1105541,728.7854461,171.6707476,1014.497995,34.02690178,33.09056753,39.26636704,125.0284689,153.2953296,187.0962764,98.12616119,128.6336127,143.2547006,182.7382432,118.5910882,165.1388728,156.2528211,33.72021555,39.33560488,50.76332445,84.25530717,339.9799542,107.137131,394.8120819,198.9111565,191.0329015,192.5862302,213.6613268,526.9827552,302.365617,50.38817811,27.06239524,78.8593493,156.6175339,86.99108197,173.8486658,328.248908,130.8311838,185.03462,23.9231139,40.77066483,74.06886713,182.6370948,205.9570276,80.54787492,230.5886199,654.1898565,41.80061267,259.3637476,153.16845,232.2118032,165.4993404,436.3555139,490.1278123,173.8120297,37.28049835,37.2724714,37.539244,32.92371362,33.02627838,164.5790219,152.9439621,111.6694186,282.2954459,391.6185583,115.7392935
12_bin.14,6.160622209,21.39449708,20.22952264,26.73441305,5.111252664,8.771460449,12.02327833,18.2858765,49.43537362,23.67914543,7.25089356,5.67932787,15.37800174,12.86165582,13.11721479,17.76738256,89.03228317,34.99453435,13.04984053,5.44906017,15.86943837,13.1590182,8.746987065,4.075386881,9.747687229,22.5551514,69.68359466,55.55375031,16.77050209,86.70587801,9.502265738,43.8997779,55.71156322,202.4296876,16.36471346,58.72550888,143.2623343,78.56385214,44.97590489,15.21954494,11.56680722,9.765530382,6.434022801,8.858439694,7.575692364,7.426729229,14.45026579,115.0081701,14.63557094,19.97698947,166.2705329,24.37752069,107.9236019,66.07069269,81.08859726,166.8821193,541.5413021,56.55120129,492.6948757,5.137301612,4.09675006,8.312937051,8.713822119,9.057105465,59.23070322,12.04888106,7.741579824,9.633864606,35.48387229,41.69053141,14.44310716,48.65251491,5.140684012,4.981278377,5.19758781,8.107142921,50.66404348,11.29492381,264.7841593,66.41917691,91.36764501,111.7504479,73.7130413,226.6766131,78.96470661,5.034471024,10.6152274,16.89035628,12.17765205,11.23094379,13.28271991,14.57516773,16.6381885,18.84836707,45.09560818,7.278304462,5.277090789,5.414868641,5.847141292,4.917312315,6.421268741,763.3192085,7.040728456,6.438926116,12.29738604,41.29251103,6.853532048,7.70374036,194.726177,7.496233904,4.115464138,5.567890231,3.639283135,4.581086121,12.3574314,6.081773588,8.846453876,8.529131384,9.490703516,201.1496735,8.208474164
